-272.824394048728 -298.570288006065 -75.5449385885934 -530.174231645015 -301.351047940412 -224.771155640485 -225.442487462784 -453.538697707848 -404.517035384642 -454.510121311603 -229.442938462237 -224.649023409478 -457.5484489198 -529.897199569218 -226.883076994869 -304.547080997163 -299.288759250895 -452.63277585484 -301.109355068991 -456.352685491145 -76.1890641091375 -606.296064182198 -530.269680152975 -74.1628888612655 -526.395432358819 -75.1231321983529 -76.3608935326677 -603.068696676332 -600.833473861552 -599.714388268299
-269.668931673684 -296.897912647479 -74.1880409143588 -526.587673865783 -302.504904952488 -224.691773967038 -221.171124055044 -448.362093515344 -400.933886218424 -448.628742735853 -227.04367736169 -222.710670774433 -453.623856180197 -523.981077263959 -222.83692165891 -302.688753198465 -296.412973158368 -447.324721649877 -296.139346376805 -449.942977738061 -76.4677061133293 -601.991152997403 -523.861198078675 -75.6237054504311 -522.794979097121 -75.2114850946824 -73.8462462496488 -593.833357467558 -594.962668138458 -594.153159140787
-274.16860112593 -302.455817620859 -76.6627265034138 -532.930114167064 -306.717077164702 -227.642285608928 -226.20080915288 -457.613955207187 -408.84504993879 -455.694161574936 -229.426709589802 -227.895718574561 -461.247678962916 -534.357754568088 -225.685921074501 -309.115254237642 -302.774167862718 -455.323469485651 -300.83855952738 -459.314317127804 -75.6583330604384 -611.491561137739 -534.442467447544 -76.972906489289 -530.351112152537 -77.7857179529518 -76.6135817602435 -605.34117808087 -604.45961594055 -604.232960373845
-274.517129188511 -300.66939022013 -75.7218364461534 -532.055044267594 -305.407760863753 -227.146918033981 -226.94586075971 -455.875359564363 -407.565020278327 -456.504407052239 -228.91846100782 -225.947854502195 -461.274608281464 -533.107658441564 -226.280132229869 -307.719052406256 -302.921820028645 -452.891239287235 -301.375147048648 -456.638266070946 -76.2547741310277 -612.994271798398 -533.890461460699 -76.4874110356816 -530.979652535825 -75.8964191861538 -75.323625511063 -606.056150743882 -603.916615897707 -602.373140330044
-274.535521191117 -302.504300255088 -76.8708064373815 -533.933032087315 -303.365182017247 -225.729929931345 -227.110901504118 -456.723016985752 -408.155108505647 -452.862693591709 -230.282966485989 -226.366258470389 -459.978906451548 -532.101876149098 -227.448264977271 -308.424984236551 -301.288620243274 -454.769922466382 -301.458334337322 -457.803148544438 -74.595039669147 -611.937064872981 -535.691455357697 -77.2205072212467 -529.99130993358 -75.2987781601286 -75.621306445065 -606.063955570153 -606.006428639285 -602.821338985113
-277.491321965323 -305.170642371312 -76.9719818082578 -540.618256696205 -307.416643931119 -230.514495441763 -230.160567496259 -462.361226846868 -413.404264520623 -460.874399978779 -232.144613160555 -228.946237898802 -467.520942188625 -540.168126983794 -228.860316062784 -310.917283901154 -304.014025813766 -458.33210170645 -304.953808080637 -462.224957103897 -76.0419177266042 -619.950175598079 -539.62184052017 -76.2815621164025 -536.292536382438 -76.7067483967137 -77.0319092973843 -613.054898149288 -612.909823305573 -610.533911287798
-275.998766630355 -304.681894842844 -77.4021141459497 -535.972385795847 -305.77200339919 -227.937024485795 -228.578427399026 -459.78810863682 -410.925142082551 -457.382014945678 -230.685665309097 -227.326533634982 -463.773026970569 -535.920262323694 -227.304768379582 -307.042058298744 -302.077707700258 -454.318122135978 -303.324923727034 -460.757381271285 -78.0012728920684 -615.687781867524 -536.765769096368 -75.8422734529775 -533.056548440748 -78.2899438727738 -78.4129510016944 -611.102436185131 -609.391362870523 -606.556200181893
-273.442717006655 -302.885781535213 -77.9246753756254 -530.721549600659 -303.217145793716 -223.746187162069 -225.499427869112 -455.102946618806 -406.746743500968 -456.191194254903 -228.565926888794 -225.320345527092 -457.59196713044 -530.592075187623 -224.906333532348 -306.229279778395 -298.917756259003 -450.970015381009 -300.614711485591 -456.087734848381 -80.3377003369758 -609.783004527067 -531.045043491048 -74.1730804088589 -526.948175118919 -76.7666867220934 -75.983882231284 -603.544873296999 -602.389967344368 -600.820056967034
-270.064861385814 -296.91409684739 -75.7958676198018 -523.98204710679 -298.887599112215 -223.811579136159 -222.729757053998 -450.757255637797 -401.663205218567 -448.833422257158 -224.711899289479 -223.139828263817 -452.820013859365 -524.07953210308 -222.558577275983 -302.536523153076 -295.371751659141 -446.046736468073 -295.751110387681 -451.819014320067 -76.7232061168343 -601.79605508925 -523.652218505931 -76.2279776327552 -521.673503339905 -77.0363199211588 -75.9917799421661 -595.200395393352 -593.806231730696 -594.689224905501
-264.366675419683 -288.776884152858 -73.9257736369494 -510.490950205307 -291.593602086082 -217.828341175877 -216.931179139807 -438.338490392317 -392.187342369391 -438.757710291856 -218.293381507748 -217.817284973203 -441.763221476833 -510.815245791997 -217.869409855001 -294.081091609324 -288.954455843303 -436.481624692486 -291.923718389651 -441.208776231638 -74.2165909461021 -586.519368281855 -511.39988548499 -72.719573753672 -510.236292863577 -74.1482294972012 -73.5673033777593 -581.649749518291 -580.005124502926 -580.117541699411
-265.960702049936 -292.717410591377 -73.0816078299357 -513.935206703383 -294.515668136567 -219.109062185855 -220.486804839839 -442.536344272157 -395.844426777334 -440.328015436288 -220.558161662355 -218.491361254595 -445.721514904467 -516.812164590078 -219.850791021248 -296.691230657633 -290.99937150785 -439.383133497018 -292.356792030485 -445.002359404995 -73.3466146776104 -590.929706782352 -516.333598926087 -74.4961317639101 -514.553873666925 -73.9704791426726 -74.2410218792614 -587.443793501604 -586.191231124574 -584.691758775454
-265.861594140265 -291.806314667596 -73.865730842201 -514.954942701933 -295.30727378017 -219.339544068667 -221.502089540796 -442.362976882734 -395.028109693718 -441.061647912917 -221.339386227928 -218.96174413375 -443.755342431438 -515.996643231428 -220.437205075637 -295.544780893257 -290.849449971598 -438.179049833131 -293.902804621749 -445.076540314312 -76.5066928317802 -590.719851055196 -516.417713294142 -73.4655141314783 -512.947953489647 -74.7152027849597 -74.1383945987894 -585.933292721412 -584.708127282851 -584.554188507542
-269.227213851993 -295.810396558523 -74.3868832330746 -522.683437122391 -299.162694005663 -221.114605305525 -223.801373591404 -446.956424637917 -399.974325326143 -444.058018411485 -223.935047538009 -220.987901607917 -448.717179589896 -521.944851081267 -221.748128081818 -298.82106741947 -294.883148877289 -445.007081055261 -295.814021044163 -449.695064392923 -76.6510528570204 -600.838586758213 -523.09943234221 -74.085551769042 -516.999140373346 -76.2799096645825 -72.8122695563197 -591.928273827313 -591.529772551441 -590.722036557997
-273.269572922588 -297.972427049704 -76.1037151902677 -527.364077051206 -302.744680868859 -223.883637111413 -225.297195387529 -451.688824529691 -402.745478029633 -446.963469183398 -227.561500186514 -224.798150905129 -453.547016643735 -528.201143823934 -225.191123046494 -303.352929946928 -298.152546321869 -450.083167568737 -298.830373062044 -453.396923902075 -76.8477437779278 -606.945018130415 -526.134527410325 -75.5916065120017 -524.182974430865 -76.8042235510333 -74.5188910270948 -599.516399159453 -597.882730301569 -596.856207032214
-270.609913451115 -296.335417198365 -74.9681246992852 -524.06929697868 -299.474123823309 -220.983587836068 -222.659904778865 -450.523075024221 -399.790595899074 -445.681235345022 -224.660624292336 -222.944877082176 -452.906202730845 -523.422351488819 -223.71435853473 -301.49784726136 -296.818984752943 -446.80702548147 -296.359365514949 -448.557983676685 -74.1986146126897 -604.461332876411 -523.857300263717 -73.4041363855215 -521.889391688377 -75.0995557601597 -75.1315189307793 -596.458788908181 -594.502365541912 -592.947453070727
-267.519407671095 -294.612111102192 -77.039529712368 -518.56573186918 -295.466445517749 -219.919409158354 -220.85683681697 -446.682396870026 -396.482584589657 -443.270374703517 -223.081691168928 -219.906628612 -448.46984706162 -518.848936130282 -221.70004247289 -299.358455240695 -294.482657843989 -442.226217535749 -293.239551237736 -447.14515550095 -74.134241003061 -596.849599939039 -520.884862651473 -74.8342688785864 -515.786976489792 -75.2227685881949 -73.4415486789084 -589.12320706859 -591.185460536232 -589.405362666265
-262.025680265758 -291.207641086785 -75.1738412611663 -510.230444996283 -289.517522276334 -218.981028634946 -216.079150244981 -435.627243151119 -388.695979557044 -434.214817000907 -217.046399311182 -214.957342200827 -440.937206467286 -509.311577580814 -216.948915613421 -293.30489568597 -288.066012506318 -434.611743564956 -287.580014461245 -437.174393015041 -73.7882368196804 -584.295618276748 -508.781271445727 -73.1700713649128 -505.763044822619 -72.3588867093182 -72.3716510539497 -576.947451084772 -577.871162924975 -578.00974944314
-263.874296268042 -292.543150602726 -75.981589604798 -511.209541120505 -292.755963290915 -218.985475989762 -217.485498658927 -438.676208228295 -391.236501069191 -436.656788740332 -220.373013744845 -217.053078677225 -442.332049629317 -512.40638474005 -219.254989580399 -293.565251861708 -288.772466777348 -435.922325904868 -288.974043275739 -441.129298793858 -72.3868108853269 -590.751120857158 -510.269264047707 -72.2233076888986 -508.647788923363 -73.9442648623382 -73.0794737907288 -580.927292152885 -581.362106315974 -581.156530161363
-270.614605747952 -296.803787120209 -74.6186384926959 -520.222693563745 -298.201344845865 -222.16352987204 -222.460906440927 -447.723667831837 -397.779303485609 -444.892031254871 -224.751424766249 -221.631625267263 -451.818445699256 -522.669757841045 -223.184927630722 -300.782869353119 -294.910676549495 -443.960822890669 -295.066359995047 -450.63296374639 -74.9087238146404 -598.600412193758 -522.274695997115 -73.254201446001 -519.163017709222 -75.8931750423011 -75.2085710351798 -591.444710461298 -593.112491131619 -591.332716896541
-271.415661766692 -299.627810981801 -76.209407793981 -525.766235860777 -299.463885546297 -224.805592408336 -222.148824318754 -450.711815890202 -402.421303756068 -447.587544250096 -227.108253870162 -223.810281474549 -455.618484271347 -527.623229681414 -224.519728828339 -304.248499156019 -297.78243394638 -448.161918791377 -299.718654982566 -455.268828268772 -74.5218598021801 -603.449705049747 -526.439201643563 -74.5695160732617 -522.406353113987 -75.0748730048497 -74.5110103104901 -595.985485041326 -597.175246879203 -594.939360505284
-264.947754453733 -290.720302518902 -74.6967057928068 -512.23421431448 -292.346928005661 -218.229819350326 -215.973244177743 -438.007370816928 -390.358864155522 -435.035373447599 -218.107213452207 -217.874424387079 -442.890651614185 -513.1245395592 -217.574773351685 -293.964111736791 -290.543622393732 -436.461388973157 -290.94566485314 -441.480233041961 -73.6256966395059 -586.30712895347 -513.215038743452 -73.2774186291892 -509.201157698901 -74.586634429024 -76.4751083822041 -580.030817320095 -581.518578690892 -578.193560976829
-253.569615344986 -281.73952529809 -71.9890895143676 -492.475784394616 -282.600292134913 -210.77034875128 -207.721879350294 -421.59003049346 -376.77688675066 -420.3346077382 -211.060765588553 -208.473295826216 -426.434686671335 -493.28887170583 -209.25683818224 -285.317639633113 -280.347573511631 -419.582371993985 -281.214762180055 -423.730439303405 -70.5366102433862 -566.985842578851 -493.028556444656 -69.478644600723 -491.680177236558 -72.0331607159573 -71.9520851699536 -560.396407098191 -558.311360826249 -559.064627009004
-248.30889626805 -272.892833160883 -70.1400546162235 -479.905087033542 -274.305902476714 -203.824373879137 -202.851670243662 -411.09798262024 -367.911478266533 -410.417457206251 -204.715471691353 -202.468224156292 -416.153483899478 -481.18847279034 -203.706682479247 -277.859711688569 -270.181479986911 -408.642297822104 -272.774627747552 -414.85751345717 -70.8142622750032 -553.083547041592 -480.123393834609 -67.4990978169139 -477.92462804402 -71.8241148701102 -70.321988374624 -544.91345485194 -545.102652618688 -543.660511876817
-246.214964513125 -271.738055762729 -70.5987549150586 -477.486147631803 -272.543472116622 -204.256905494627 -202.362783992798 -407.939049831495 -365.266578513609 -406.356731097388 -204.999337113597 -202.264479408283 -414.741166086835 -478.89205971636 -202.656128895694 -275.981911031635 -269.911342367397 -408.428898863184 -270.931274190698 -411.632861244668 -68.9941817308545 -549.320339634388 -476.410757231313 -66.1300127785626 -476.423653121955 -67.6134742799971 -68.84718309751 -544.657724309786 -542.338698332139 -540.126784763916
