0.03476964	0.041972231	0.048156041	0.053176598	0.057472916	0.06195416	0.065112486	0.069964164	0.075014931	0.079233063	0.083094183	0.086942232	0.091297396	0.09511855	0.09869362	0.103241532	0.107679897	0.111494339	0.115930282	0.120319272	0.12484835	0.128754228	0.133116597	0.137954759	0.141361761	0.145727468	0.149931043	0.155371862	0.159861975	0.164832681	0.170064969	0.1757367	0.180529097	0.18671505	0.193009109	0.198412468	0.20321629	0.209915062	0.216563567	0.222011068	0.229380382	0.236386583	0.243479288	0.249857272	0.256191718	0.264551394	0.273026348	0.280650846	0.288646437	0.295730576	0.305168756	0.314714096	0.324600856	0.334508559	0.347404266	0.355739197	0.364830185	0.376358195	0.386492854	0.396705823	0.410333894	0.421525819	0.434889106	0.448869242	0.465284178	0.480879361	0.494668555	0.508216075	0.523333445	0.539017015	0.560102908	0.579587262	0.599942073	0.619953037	0.644758473	0.669266101	0.692891252	0.719368942	0.74435044	0.772041597	0.801110461	0.83456092	0.866490155	0.901848444	0.941889735	0.98202722	1.023874603	1.082333813	1.132911127	1.188496056	1.257383203	1.32886463	1.415376021	1.518100475	1.650361882	1.787058227	1.978364325	2.321763225	2.772665067
0.13160888	0.153630229	0.172070042	0.186432362	0.201250632	0.215484302	0.227691677	0.238069366	0.250108304	0.262114129	0.272779954	0.281729177	0.293556525	0.303310956	0.314243318	0.325017645	0.335650051	0.346670093	0.35692619	0.367774977	0.380029161	0.391013069	0.401042978	0.413470007	0.425542878	0.436864574	0.450020311	0.461521517	0.47302032	0.486358976	0.499537271	0.509405852	0.521551891	0.535676548	0.549981397	0.561203521	0.573258145	0.585453953	0.598151446	0.613356462	0.627331869	0.643485633	0.657828269	0.670493166	0.684203721	0.698421413	0.71456881	0.730700007	0.744596151	0.762720445	0.777546021	0.79477834	0.813904024	0.831656878	0.849542185	0.86907604	0.887813817	0.906137321	0.92585679	0.947954837	0.96821314	0.990064686	1.011419746	1.031268094	1.056740952	1.082032861	1.112417027	1.133075843	1.157309572	1.18751097	1.21787158	1.240085498	1.272211063	1.300381285	1.32977716	1.369328701	1.401094762	1.437197037	1.464457046	1.503123069	1.540576526	1.580454389	1.625465914	1.674202119	1.721437132	1.77392745	1.844106569	1.9171325	1.978620186	2.065456823	2.14677258	2.230984156	2.359854495	2.477165309	2.625938579	2.800144906	3.015121521	3.357544507	3.893303492
0.268791387	0.317285075	0.352092951	0.379164739	0.400806685	0.421732302	0.4441198	0.467293466	0.488646556	0.507725181	0.529475994	0.546922698	0.564067689	0.583937389	0.602245381	0.61951978	0.634363034	0.651219226	0.67049463	0.689274512	0.706563114	0.721490362	0.739819803	0.760161925	0.777789173	0.794477285	0.810603087	0.828809797	0.845405098	0.863499826	0.879211834	0.895000335	0.919038059	0.938534907	0.95764125	0.973736477	0.992209648	1.009933812	1.029487091	1.046521624	1.061862711	1.080291767	1.100686644	1.122417819	1.144322923	1.168523083	1.187518393	1.211904894	1.233544594	1.255702915	1.275851588	1.30391215	1.330035204	1.353336183	1.374379364	1.394475489	1.417090451	1.439114118	1.466827882	1.493104995	1.520023933	1.547088428	1.575365696	1.600815986	1.62864687	1.661855703	1.689135496	1.719874131	1.751957101	1.778202669	1.811058657	1.842070035	1.88122753	1.918465056	1.958626174	2.002318315	2.04707481	2.086998608	2.127695469	2.179600415	2.222595771	2.268778789	2.319683764	2.376301063	2.434586127	2.5020693	2.5686621	2.63981597	2.725921581	2.816715189	2.909709782	3.023023814	3.121461605	3.269080718	3.428156069	3.653461682	3.900489991	4.276249347	4.831694534
0.445517341	0.507682005	0.553622877	0.600324367	0.638649287	0.673676676	0.70316933	0.738097834	0.767656508	0.797802399	0.823236553	0.856209101	0.883005383	0.905033289	0.929523437	0.952601955	0.975665354	0.997216496	1.02125556	1.047700653	1.07009247	1.088704913	1.109059196	1.12883419	1.149568925	1.170351726	1.19249979	1.214088097	1.237466723	1.259819556	1.28162898	1.303274253	1.326805236	1.354032187	1.380269937	1.410381584	1.43542109	1.454907085	1.479583464	1.507412348	1.53122597	1.555104979	1.575122487	1.599638985	1.621538454	1.643729777	1.667417344	1.69467981	1.721514977	1.748980596	1.77627453	1.803890075	1.825144698	1.848897728	1.875296741	1.903108714	1.932499341	1.959345404	1.989362405	2.022408018	2.052856008	2.085557216	2.117584629	2.152765205	2.185570159	2.214227398	2.251605194	2.284553019	2.315150535	2.351095168	2.39890495	2.436534613	2.478171622	2.51967874	2.557531734	2.59798904	2.636041988	2.676842543	2.741879448	2.792651593	2.84244791	2.898743533	2.963914734	3.022547556	3.092759177	3.159791105	3.23306505	3.31688785	3.432194267	3.52175926	3.61660508	3.734336878	3.860140547	4.007137021	4.186777131	4.40316679	4.72898763	5.076214721	5.76218493
0.650631032	0.729611427	0.791025972	0.851676277	0.896551016	0.945139062	0.993866343	1.033048916	1.071466186	1.110394822	1.14229559	1.172462339	1.197720018	1.227996605	1.253823323	1.28246246	1.315831582	1.343530424	1.375227796	1.407110554	1.437118185	1.468045241	1.495709308	1.530276096	1.554278692	1.581435569	1.611843452	1.637202519	1.672028515	1.701790706	1.725792694	1.757437133	1.783884966	1.80736406	1.832638129	1.857092627	1.886691028	1.916958904	1.944113394	1.971027314	1.996544181	2.024932604	2.052804793	2.077468907	2.103869091	2.131784016	2.160264541	2.19098586	2.222088798	2.254874275	2.282832159	2.310221607	2.340884509	2.373080867	2.396863395	2.425366296	2.460774029	2.492632989	2.527059738	2.561612953	2.601121336	2.635645686	2.673370449	2.704899034	2.737322983	2.767147592	2.8085291	2.846608268	2.887514544	2.92947961	2.979304119	3.0284939	3.064291691	3.111371359	3.15887636	3.197157537	3.244935346	3.293908972	3.347104742	3.412478552	3.473330722	3.543849381	3.599288007	3.670262072	3.747147661	3.8267356	3.919949382	4.006161584	4.100761947	4.217118279	4.332209855	4.450849891	4.586275937	4.75372947	4.9487667	5.168435953	5.485190937	5.910060776	6.602243824
0.835202109	0.965436736	1.055919338	1.139804202	1.194052747	1.251688834	1.302677106	1.342591887	1.38666813	1.42888719	1.470429834	1.508442069	1.550257495	1.593244324	1.626075903	1.662277787	1.695603816	1.734753477	1.768991805	1.806213109	1.842993766	1.873691307	1.906550882	1.936656327	1.969686753	1.999966198	2.027039706	2.057339321	2.088546705	2.117834899	2.146975058	2.176676486	2.207657468	2.242957325	2.266545624	2.296287874	2.325635803	2.356738797	2.383660766	2.411929385	2.448277731	2.476422546	2.508673764	2.539678488	2.574773436	2.600846685	2.633433432	2.666137324	2.6992001	2.732264735	2.764591226	2.799278079	2.830827025	2.861832821	2.895517822	2.925502136	2.961834505	2.996522681	3.031445925	3.066704587	3.106573077	3.141456513	3.190533637	3.231742382	3.272135235	3.309117882	3.355380783	3.401103817	3.442360703	3.487109226	3.532532768	3.583234686	3.631462885	3.673269754	3.726566667	3.77659852	3.83004392	3.891680449	3.961851038	4.024199076	4.082527369	4.156287593	4.226793768	4.30664418	4.384516701	4.451991055	4.541608456	4.630192563	4.720865793	4.83291472	4.956641989	5.102136482	5.27041588	5.456998884	5.664464788	5.901292928	6.195654142	6.616149116	7.373907019
1.069859782	1.224287972	1.330536899	1.418434006	1.49737911	1.56013558	1.618455979	1.67903545	1.723709033	1.776917004	1.824324958	1.874752182	1.923106192	1.961229897	2.003614345	2.051732147	2.087456259	2.124952073	2.16467588	2.203807316	2.23879877	2.277467236	2.308903997	2.333501576	2.363190307	2.396817134	2.430263689	2.464240799	2.499306737	2.531133514	2.5630222	2.596440467	2.62689068	2.662234346	2.700738191	2.740712198	2.770816242	2.806873467	2.840113787	2.872219832	2.90706983	2.938631813	2.972662145	3.00755267	3.039955604	3.072404488	3.102308935	3.137402973	3.16923205	3.203348376	3.23567665	3.268136187	3.304113666	3.341169039	3.385297873	3.424489723	3.463434852	3.504739608	3.546555349	3.585294303	3.629167791	3.677958675	3.722444708	3.763038865	3.797868452	3.837305426	3.883312742	3.926912016	3.982312	4.029061479	4.085179391	4.134111992	4.18526007	4.236432844	4.303858939	4.363950623	4.430863978	4.486648022	4.548564606	4.615672862	4.692914579	4.76860689	4.834677551	4.904523643	4.981688957	5.068039032	5.159689243	5.274470428	5.381167651	5.529576186	5.666491106	5.815021035	6.002443458	6.186249187	6.415616014	6.650576773	7.004197255	7.393623018	8.147402353
1.326657787	1.488030317	1.637554307	1.737533611	1.81881699	1.897873688	1.952641137	2.021891847	2.092690703	2.151067364	2.206843554	2.255605186	2.308730019	2.353037603	2.398078521	2.441147487	2.476923192	2.516490889	2.550418075	2.594528153	2.639940496	2.677539716	2.717431903	2.754953448	2.787277888	2.829318815	2.864420534	2.907416349	2.946334621	2.986957834	3.023166054	3.065666273	3.100809151	3.135480226	3.166271856	3.196921603	3.227105297	3.271073848	3.303300549	3.342260089	3.37894989	3.409123248	3.445425424	3.483296052	3.520312271	3.557069938	3.597368148	3.638382017	3.672936465	3.707823729	3.739870975	3.787600941	3.835377875	3.874425613	3.915801494	3.957543235	3.993141261	4.035096185	4.076713727	4.12203808	4.163133293	4.199139438	4.244127244	4.293247926	4.340067186	4.385959905	4.440159941	4.492470506	4.540311115	4.598305363	4.656607634	4.711065026	4.770486207	4.825624968	4.883721473	4.933679302	4.999388496	5.077835105	5.135959106	5.214381612	5.292028332	5.360455223	5.430635375	5.523192303	5.602131991	5.70263978	5.804098057	5.9167075	6.054689397	6.187482673	6.341296068	6.483213248	6.654933292	6.865605187	7.141081967	7.363007547	7.673924004	8.195076459	8.919987384
1.596415285	1.808874899	1.943598871	2.034031881	2.134787391	2.224802664	2.299936629	2.381139616	2.454601768	2.517255132	2.570314779	2.622997264	2.676152359	2.723917831	2.771242893	2.819329321	2.872251587	2.919669374	2.962256194	3.006396501	3.049269993	3.101427916	3.145163529	3.189322809	3.229307988	3.2684521	3.30859467	3.353531828	3.387327169	3.430250914	3.466629984	3.500334837	3.534371098	3.572087416	3.610664758	3.649598176	3.696386438	3.732811554	3.772997534	3.806981409	3.842875561	3.882828037	3.922630798	3.963218997	4.013065375	4.043800696	4.087945771	4.128853011	4.16820655	4.2101665	4.247470567	4.289710851	4.331143087	4.369098849	4.405827644	4.452595802	4.494808865	4.535098442	4.578397442	4.624208347	4.672387132	4.72249873	4.763678154	4.823917752	4.876798893	4.936954049	4.980343591	5.031214711	5.080810668	5.141733546	5.199468868	5.263065752	5.319099491	5.374084148	5.439188822	5.505609828	5.578329091	5.645865182	5.709402702	5.791532441	5.872465505	5.958825324	6.048663583	6.145117751	6.250725169	6.3472914	6.450036655	6.589938737	6.719866067	6.860074817	7.006283599	7.179567489	7.367061393	7.585263035	7.815139436	8.094777461	8.458257388	8.90635236	9.705513021
1.921238383	2.098835585	2.245393379	2.384323741	2.488542251	2.599876526	2.671630651	2.746867974	2.813388934	2.883800609	2.943010755	3.007950075	3.069802376	3.129577377	3.190368969	3.238626148	3.291052709	3.338128818	3.3788079	3.42302799	3.470567371	3.509301126	3.556715803	3.600870866	3.651384534	3.702003791	3.738507573	3.777517321	3.818667297	3.866954434	3.905978095	3.953583342	3.995742555	4.037115727	4.079106084	4.120752192	4.163118323	4.201034943	4.237941349	4.279868497	4.328138907	4.369198871	4.409019955	4.451709695	4.497955944	4.539632068	4.573470541	4.612059459	4.647353629	4.691362083	4.737506104	4.775651084	4.816040639	4.864400363	4.908707545	4.958666061	5.011851114	5.061898411	5.11089733	5.157448265	5.209437725	5.266353863	5.312682487	5.359742071	5.417541648	5.474998051	5.529069852	5.585986147	5.640594939	5.694169193	5.754842718	5.811158012	5.881091613	5.940421508	6.011325734	6.082249342	6.154451374	6.237699138	6.319512767	6.399867429	6.478625298	6.561934393	6.659151413	6.745066133	6.841405699	6.935683854	7.051279557	7.169886221	7.306152532	7.434319873	7.607793261	7.787278087	7.977583417	8.162692539	8.392012237	8.71660617	9.068886125	9.586731226	10.28591227
