0.024471829	0.02861946	0.031357565	0.033781161	0.036194014	0.03842306	0.040696387	0.042484194	0.044664286	0.046188209	0.048053042	0.049764735	0.051423816	0.052951922	0.054503014	0.056044139	0.05795846	0.05946731	0.060938285	0.062635152	0.064125654	0.065906273	0.067362916	0.068925482	0.070454513	0.071897589	0.073449848	0.074997892	0.076686154	0.078207778	0.079778801	0.081322738	0.082668663	0.084330009	0.086300565	0.087948673	0.089982311	0.091805194	0.093629625	0.095727229	0.097853371	0.099640506	0.101620427	0.103706166	0.105795347	0.107874426	0.109963677	0.11220338	0.114623283	0.116906084	0.119272154	0.121956088	0.124815976	0.127792642	0.129853862	0.132328492	0.135130159	0.138367644	0.141576305	0.144778811	0.147880894	0.151303455	0.15471885	0.158750421	0.16231436	0.166119634	0.169461101	0.173277316	0.177426341	0.181947318	0.186751701	0.191720157	0.196533885	0.201153699	0.207188835	0.213623198	0.218938393	0.225887741	0.232874995	0.238343347	0.245209947	0.252779945	0.262136401	0.270791835	0.279468158	0.289561941	0.30090472	0.312833529	0.32611776	0.340737531	0.358035266	0.376985586	0.405228378	0.435357012	0.462269377	0.495353316	0.544820654	0.616798998	0.72697688
0.077322137	0.089333155	0.096582582	0.102661985	0.108955276	0.114307429	0.119082322	0.123434071	0.128017028	0.131688843	0.135843166	0.140267463	0.143296683	0.146844588	0.150192903	0.153546954	0.156932198	0.159900155	0.162888767	0.166049857	0.169557448	0.173193791	0.176814718	0.18031244	0.183340735	0.186980542	0.19017815	0.194050416	0.197599515	0.201316711	0.20451017	0.207664254	0.210993549	0.214767457	0.218171541	0.221787233	0.225473736	0.228593308	0.23161057	0.23458692	0.238511139	0.242690656	0.246222258	0.250458766	0.254160176	0.258352651	0.262389591	0.266477348	0.270124439	0.27542004	0.279794128	0.284108471	0.288461398	0.293443766	0.297851347	0.302344678	0.307238023	0.312177189	0.31642253	0.321276179	0.326159479	0.331918628	0.337164868	0.343373683	0.349347602	0.354513506	0.359378489	0.365751671	0.372252392	0.37901162	0.387344532	0.395459342	0.402573781	0.408766511	0.416132196	0.426737505	0.435837143	0.447606546	0.456456754	0.46563254	0.476314679	0.487740686	0.500859969	0.515405664	0.529409326	0.542987791	0.55923225	0.574546318	0.590904969	0.611699697	0.631261361	0.657202133	0.684727869	0.710328505	0.75261918	0.796623428	0.849431187	0.926272401	1.078440305
0.147290881	0.164644001	0.177227764	0.188140233	0.197202947	0.206401205	0.214830056	0.221953519	0.228136735	0.233993228	0.239889799	0.245661831	0.251979812	0.257470519	0.262241981	0.267455567	0.273562395	0.277987253	0.283273145	0.287626977	0.292355453	0.297581204	0.301839543	0.30671341	0.311928449	0.317239813	0.322040787	0.326671509	0.331625093	0.336111444	0.341339288	0.34656816	0.351430461	0.356406756	0.36147326	0.366422854	0.371408186	0.376080311	0.380398282	0.384713569	0.390854813	0.3964405	0.401785304	0.407537777	0.412450252	0.417362927	0.422429988	0.429016783	0.434491504	0.439996744	0.445766456	0.450590261	0.455990247	0.462533505	0.468104394	0.473230108	0.478439242	0.485473855	0.49184493	0.498216877	0.50518812	0.512036734	0.519232496	0.525814757	0.53355722	0.542364253	0.551180275	0.559164978	0.567873033	0.575018088	0.584778022	0.594937413	0.602618335	0.612155378	0.622257865	0.633215368	0.644040454	0.656228628	0.665902872	0.677863079	0.690133709	0.705314343	0.71974413	0.734628464	0.750874778	0.767358954	0.783540085	0.8008169	0.820231213	0.84278181	0.86779898	0.896333997	0.929346963	0.964180692	1.001540326	1.048759595	1.119132602	1.202050654	1.370073504
0.230133173	0.252648794	0.269149	0.283975953	0.297038847	0.307465724	0.317780308	0.327258298	0.337484441	0.345499043	0.353783016	0.361839564	0.36942535	0.377192916	0.383607775	0.390402869	0.395704394	0.402631309	0.409227024	0.415599682	0.421774608	0.429102869	0.435646662	0.441897269	0.446878383	0.452686103	0.459062469	0.465020277	0.471437681	0.477892916	0.483967723	0.489924323	0.496785657	0.50285159	0.507709095	0.513564099	0.519753827	0.524837504	0.53129045	0.538142768	0.544288113	0.550309643	0.558121638	0.563974321	0.569045986	0.57567689	0.581882379	0.587611331	0.594959151	0.601337282	0.60859597	0.616162797	0.622229855	0.629494732	0.637516311	0.644434132	0.653650312	0.660890883	0.667467557	0.675193554	0.684142783	0.691463388	0.699728182	0.707475753	0.71701918	0.726914471	0.735647572	0.744199121	0.754548833	0.763168749	0.773379849	0.783617982	0.795443468	0.804118551	0.816174729	0.830622856	0.842119493	0.856796008	0.867282458	0.881158855	0.894905187	0.909865819	0.924514164	0.93864654	0.955742689	0.975494916	0.997301528	1.01618481	1.037504708	1.062004979	1.091660641	1.119659742	1.149324556	1.192815819	1.244471828	1.291493259	1.365718339	1.459700921	1.62631202
0.3216538	0.351158032	0.37036692	0.387808243	0.402823965	0.418401379	0.433032261	0.443161362	0.454192066	0.464978447	0.473048668	0.482317455	0.491331899	0.501359624	0.50981253	0.518143306	0.526185286	0.532332338	0.540916596	0.549634486	0.556637939	0.564624616	0.572304993	0.581968648	0.589301242	0.595825478	0.602832082	0.609618504	0.617336945	0.62484568	0.631678016	0.637881292	0.644414105	0.65101864	0.659266933	0.666285236	0.673419919	0.680341485	0.687328751	0.694246954	0.702019389	0.708932279	0.715143688	0.723524343	0.729418336	0.738140435	0.746626747	0.755543582	0.76192214	0.769452596	0.777440131	0.784454808	0.792698525	0.800693372	0.810116875	0.818754784	0.826064782	0.837008563	0.844927373	0.853560582	0.861857456	0.870999797	0.879786239	0.88872651	0.898876815	0.909771211	0.92130297	0.931983147	0.943054576	0.954101802	0.9655706	0.97674462	0.988235047	0.999734014	1.013277544	1.025659968	1.037710785	1.047591656	1.063894742	1.077923175	1.093230864	1.109880382	1.124092478	1.143121911	1.16145187	1.182222346	1.208092428	1.228259613	1.251245021	1.278327627	1.308600994	1.344318343	1.376275336	1.414958032	1.467374915	1.521869836	1.58882378	1.695645163	1.873779688
0.411239225	0.451136796	0.473105191	0.501181119	0.51931826	0.534654557	0.549840486	0.563441942	0.575505274	0.588612193	0.60052861	0.610524398	0.621952786	0.632886063	0.64163024	0.651137859	0.65997083	0.6691735	0.678901785	0.687851243	0.696809526	0.706017086	0.71392643	0.721901551	0.731272861	0.740212887	0.748243875	0.757360243	0.767365755	0.774506343	0.781615994	0.790145096	0.798427757	0.805838458	0.814242224	0.821597483	0.830990587	0.838402785	0.847220965	0.855017984	0.861906529	0.869589868	0.878434439	0.885531878	0.893630621	0.901705618	0.910745662	0.918646384	0.928204373	0.936287668	0.943274725	0.951816307	0.961483258	0.972331371	0.982753927	0.992161596	1.002125243	1.011378748	1.023363919	1.031070674	1.041517861	1.050659027	1.058874679	1.069571936	1.079542284	1.090911581	1.101409236	1.112379829	1.123106678	1.134728645	1.145258632	1.157985429	1.169714926	1.181785215	1.196787978	1.207673383	1.221863435	1.236557554	1.253714759	1.270363604	1.286141957	1.303938919	1.319988126	1.336849626	1.362927696	1.38401077	1.409287224	1.436565275	1.465069889	1.493307142	1.524398406	1.558588082	1.593544106	1.640089215	1.690259761	1.757180657	1.839973348	1.960489415	2.135636023
0.516806615	0.557071641	0.593183287	0.616799833	0.636018454	0.654636265	0.670399904	0.68656965	0.702691891	0.714971953	0.727923885	0.740459124	0.754363165	0.764467521	0.777239654	0.789450087	0.801894746	0.810071261	0.819037778	0.827586121	0.836636713	0.846603304	0.85646779	0.866084466	0.87527291	0.884427095	0.892632375	0.902629344	0.910750136	0.920724031	0.930412049	0.939657753	0.947957221	0.956411499	0.964303942	0.972526365	0.982997718	0.991738817	1.001057569	1.008994155	1.019123022	1.027184239	1.036735387	1.046408702	1.055294556	1.064779199	1.071760599	1.080471905	1.09209112	1.100171859	1.109499657	1.119521203	1.129674147	1.139301386	1.149050684	1.15866435	1.170185309	1.179352412	1.192421206	1.20102185	1.211984931	1.222417889	1.235768556	1.24497001	1.257136764	1.267270882	1.279322984	1.292339331	1.305347679	1.31682619	1.328986271	1.343120941	1.357468343	1.368590587	1.383674569	1.397055995	1.411408313	1.429392012	1.447860713	1.464325832	1.480856515	1.498805205	1.523200427	1.544284111	1.563993175	1.584586614	1.60778766	1.635555124	1.65722766	1.694116738	1.729793112	1.769079558	1.817361665	1.869136959	1.924606819	1.987419215	2.058480402	2.171984797	2.360485806
0.628004473	0.675483162	0.708875525	0.7375267	0.761346731	0.780675975	0.800025458	0.819196897	0.834823996	0.850131017	0.866007387	0.878671208	0.890978388	0.904141479	0.915998007	0.928115077	0.940431594	0.950174949	0.961230519	0.971364012	0.981316185	0.99350478	1.005370619	1.015537712	1.027222071	1.036689411	1.047207285	1.056497104	1.066577041	1.075824166	1.085041146	1.092593012	1.101312449	1.111529412	1.121709642	1.130417993	1.141127002	1.149972815	1.160337073	1.170611921	1.181754361	1.192278111	1.201100798	1.210226911	1.218676316	1.229327032	1.238815525	1.249744437	1.259024862	1.267308036	1.278490621	1.289918186	1.298741335	1.307922676	1.317536022	1.329532761	1.342258055	1.351736371	1.362545509	1.374012202	1.38653035	1.398027879	1.409069473	1.421399048	1.435343539	1.448590438	1.461358379	1.472570279	1.48733686	1.500568761	1.512130951	1.526210048	1.541999372	1.557707187	1.573051532	1.587560099	1.604210907	1.621024183	1.636823796	1.653164894	1.671999536	1.691057978	1.709031326	1.734639581	1.757650032	1.778900099	1.806179206	1.835342205	1.862249834	1.893010887	1.926849002	1.9626618	2.006422184	2.05698031	2.115488611	2.179302993	2.25375926	2.387426759	2.585712808
0.738312279	0.786664495	0.82323254	0.850153725	0.878744164	0.903006906	0.923610697	0.943550535	0.961106566	0.98099266	0.997680116	1.012010183	1.025598245	1.039062775	1.052245376	1.064273537	1.077920499	1.091835452	1.103967832	1.116251443	1.128414572	1.138678032	1.149196911	1.160470634	1.171472988	1.181465577	1.193214037	1.203229238	1.213852193	1.223286525	1.232961836	1.243007276	1.25621602	1.266314646	1.276448865	1.287992129	1.296908265	1.306538258	1.317277622	1.328246174	1.336813963	1.346985563	1.35847154	1.368098763	1.377615123	1.386552806	1.397962381	1.409396829	1.42015939	1.43059067	1.44080923	1.452176764	1.462339065	1.474780967	1.485301342	1.496292195	1.508117031	1.519982745	1.531874168	1.54554136	1.555730571	1.568000266	1.579012875	1.591423456	1.603917017	1.617851835	1.630187113	1.64583161	1.6584731	1.673849508	1.68624009	1.701236278	1.715656454	1.73207011	1.746255779	1.764183474	1.78208062	1.80054779	1.819088691	1.841259379	1.859546653	1.880060893	1.900764208	1.925976001	1.95432726	1.977616143	2.00611586	2.032510153	2.062590865	2.098180134	2.128375154	2.167164079	2.208428489	2.25915735	2.315899915	2.364398854	2.454877588	2.594950844	2.817123872
0.846772853	0.903642281	0.944891661	0.976236542	1.004270252	1.035013199	1.057358313	1.076977265	1.094603671	1.112781094	1.128358902	1.146881117	1.162585686	1.176527291	1.192471411	1.204121224	1.217827749	1.232515284	1.247179386	1.2588318	1.271821106	1.285652754	1.295801596	1.308500901	1.319477835	1.331210987	1.341453046	1.351967662	1.362846423	1.375497754	1.386871004	1.398568674	1.408861464	1.422093256	1.433531416	1.444375365	1.45703952	1.468804158	1.479056809	1.48966136	1.500708318	1.508923477	1.518002938	1.528676212	1.540380977	1.550396113	1.56171363	1.575279908	1.585342602	1.597804966	1.609461766	1.620128251	1.633507134	1.644856651	1.656615955	1.669029	1.679353119	1.691640085	1.704728664	1.718292806	1.731244624	1.745544794	1.759246331	1.770389718	1.783063664	1.795748282	1.809287787	1.824029861	1.838588425	1.852687835	1.865615495	1.882890882	1.899403034	1.913752057	1.928747475	1.94859749	1.967718252	1.987229568	2.00768296	2.028232522	2.0475553	2.066533039	2.091730366	2.112054729	2.134275278	2.162030309	2.189517724	2.22266682	2.249946984	2.284945613	2.321932607	2.365541057	2.411287311	2.462975955	2.513623751	2.580770301	2.686676973	2.814772883	3.022317795
